rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response
21422,12,23,2/14/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21422,12,23,2/14/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21422,12,23,2/14/22 5:05 AM,Have all fluid levels been checked?,Yes
21422,12,23,2/14/22 5:05 AM,Are all tires within serviceable specs?,Yes
21422,12,23,2/14/22 5:05 AM,Is the lift gate operational and safe?,Yes
21422,12,23,2/14/22 5:05 AM,Any comments?,NULL
21422,12,23,2/14/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21414,12,13,2/14/22 5:05 AM,What is the vehicle number?,12095
21414,12,13,2/14/22 5:05 AM,What is the mileage of the vehicle?,91607
21414,12,13,2/14/22 5:05 AM,Has a vehicle inspection been performed?,Yes
21414,12,13,2/14/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21414,12,13,2/14/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21414,12,13,2/14/22 5:05 AM,Have all fluid levels been checked?,Yes
21414,12,13,2/14/22 5:05 AM,Are all tires within serviceable specs?,Yes
21414,12,13,2/14/22 5:05 AM,Is the lift gate operational and safe?,Yes
21414,12,13,2/14/22 5:05 AM,Any comments?,NULL
21414,12,13,2/14/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21413,12,3,2/14/22 4:56 AM,What is the vehicle number?,12096
21413,12,3,2/14/22 4:56 AM,What is the mileage of the vehicle?,99263
21413,12,3,2/14/22 4:56 AM,Has a vehicle inspection been performed?,Yes
21413,12,3,2/14/22 4:56 AM,Is the vehicle free of engine and mechanical issues?,Yes
21413,12,3,2/14/22 4:56 AM,"If engine or mechanical issues, do you have any comments?",NULL
21413,12,3,2/14/22 4:56 AM,Have all fluid levels been checked?,Yes
21413,12,3,2/14/22 4:56 AM,Are all tires within serviceable specs?,Yes
21413,12,3,2/14/22 4:56 AM,Is the lift gate operational and safe?,Yes
21413,12,3,2/14/22 4:56 AM,Any comments?,NULL
21413,12,3,2/14/22 4:56 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21380,12,35,2/11/22 7:47 AM,What is the vehicle number?,11282
21380,12,35,2/11/22 7:47 AM,What is the mileage of the vehicle?,239583
21380,12,35,2/11/22 7:47 AM,Has a vehicle inspection been performed?,Yes
21380,12,35,2/11/22 7:47 AM,Is the vehicle free of engine and mechanical issues?,Yes
21380,12,35,2/11/22 7:47 AM,"If engine or mechanical issues, do you have any comments?",NULL
21380,12,35,2/11/22 7:47 AM,Have all fluid levels been checked?,Yes
21380,12,35,2/11/22 7:47 AM,Are all tires within serviceable specs?,Yes
21380,12,35,2/11/22 7:47 AM,Is the lift gate operational and safe?,Yes
21380,12,35,2/11/22 7:47 AM,Any comments?,NULL
21380,12,35,2/11/22 7:47 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21378,12,23,2/11/22 7:09 AM,What is the vehicle number?,13075
21378,12,23,2/11/22 7:09 AM,What is the mileage of the vehicle?,59376
21378,12,23,2/11/22 7:09 AM,Has a vehicle inspection been performed?,Yes
21378,12,23,2/11/22 7:09 AM,Is the vehicle free of engine and mechanical issues?,Yes
21378,12,23,2/11/22 7:09 AM,"If engine or mechanical issues, do you have any comments?",NULL
21378,12,23,2/11/22 7:09 AM,Have all fluid levels been checked?,Yes
21378,12,23,2/11/22 7:09 AM,Are all tires within serviceable specs?,Yes
21378,12,23,2/11/22 7:09 AM,Is the lift gate operational and safe?,Yes
21378,12,23,2/11/22 7:09 AM,Any comments?,NULL
21378,12,23,2/11/22 7:09 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21381,12,38,2/11/22 6:25 AM,What is the vehicle number?,12760
21381,12,38,2/11/22 6:25 AM,What is the mileage of the vehicle?,168627
21381,12,38,2/11/22 6:25 AM,Has a vehicle inspection been performed?,Yes
21381,12,38,2/11/22 6:25 AM,Is the vehicle free of engine and mechanical issues?,Yes
21381,12,38,2/11/22 6:25 AM,"If engine or mechanical issues, do you have any comments?",NULL
21381,12,38,2/11/22 6:25 AM,Have all fluid levels been checked?,Yes
21381,12,38,2/11/22 6:25 AM,Are all tires within serviceable specs?,Yes
21381,12,38,2/11/22 6:25 AM,Is the lift gate operational and safe?,Yes
21381,12,38,2/11/22 6:25 AM,Any comments?,NULL
21381,12,38,2/11/22 6:25 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21377,12,13,2/11/22 4:44 AM,What is the vehicle number?,12095
21377,12,13,2/11/22 4:44 AM,What is the mileage of the vehicle?,91400
21377,12,13,2/11/22 4:44 AM,Has a vehicle inspection been performed?,Yes
21377,12,13,2/11/22 4:44 AM,Is the vehicle free of engine and mechanical issues?,Yes
21377,12,13,2/11/22 4:44 AM,"If engine or mechanical issues, do you have any comments?",NULL
21377,12,13,2/11/22 4:44 AM,Have all fluid levels been checked?,Yes
21377,12,13,2/11/22 4:44 AM,Are all tires within serviceable specs?,Yes
21377,12,13,2/11/22 4:44 AM,Is the lift gate operational and safe?,Yes
21377,12,13,2/11/22 4:44 AM,Any comments?,NULL
21377,12,13,2/11/22 4:44 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21376,12,3,2/11/22 4:05 AM,What is the vehicle number?,12096
21376,12,3,2/11/22 4:05 AM,What is the mileage of the vehicle?,99097
21376,12,3,2/11/22 4:05 AM,Has a vehicle inspection been performed?,Yes
21376,12,3,2/11/22 4:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21376,12,3,2/11/22 4:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21376,12,3,2/11/22 4:05 AM,Have all fluid levels been checked?,Yes
21376,12,3,2/11/22 4:05 AM,Are all tires within serviceable specs?,Yes
21376,12,3,2/11/22 4:05 AM,Is the lift gate operational and safe?,Yes
21376,12,3,2/11/22 4:05 AM,Any comments?,NULL
21376,12,3,2/11/22 4:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21379,12,32,2/11/22 3:50 AM,What is the vehicle number?,13676
21379,12,32,2/11/22 3:50 AM,What is the mileage of the vehicle?,124100
21379,12,32,2/11/22 3:50 AM,Has a vehicle inspection been performed?,Yes
21379,12,32,2/11/22 3:50 AM,Is the vehicle free of engine and mechanical issues?,Yes
21379,12,32,2/11/22 3:50 AM,"If engine or mechanical issues, do you have any comments?",NULL
21379,12,32,2/11/22 3:50 AM,Have all fluid levels been checked?,Yes
21379,12,32,2/11/22 3:50 AM,Are all tires within serviceable specs?,Yes
21379,12,32,2/11/22 3:50 AM,Is the lift gate operational and safe?,Yes
21379,12,32,2/11/22 3:50 AM,Any comments?,NULL
21379,12,32,2/11/22 3:50 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21334,12,35,2/10/22 4:04 PM,What is the vehicle number?,11282
21334,12,35,2/10/22 4:04 PM,What is the mileage of the vehicle?,248177
21334,12,35,2/10/22 4:04 PM,Has a vehicle inspection been performed?,Yes
21334,12,35,2/10/22 4:04 PM,Is the vehicle free of engine and mechanical issues?,Yes
21334,12,35,2/10/22 4:04 PM,"If engine or mechanical issues, do you have any comments?",NULL
21334,12,35,2/10/22 4:04 PM,Have all fluid levels been checked?,Yes
21334,12,35,2/10/22 4:04 PM,Are all tires within serviceable specs?,Yes
21334,12,35,2/10/22 4:04 PM,Is the lift gate operational and safe?,Yes
21334,12,35,2/10/22 4:04 PM,Any comments?,NULL
21334,12,35,2/10/22 4:04 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21335,12,38,2/10/22 5:50 AM,What is the vehicle number?,12760
21335,12,38,2/10/22 5:50 AM,What is the mileage of the vehicle?,168528
21335,12,38,2/10/22 5:50 AM,Has a vehicle inspection been performed?,Yes
21335,12,38,2/10/22 5:50 AM,Is the vehicle free of engine and mechanical issues?,Yes
21335,12,38,2/10/22 5:50 AM,"If engine or mechanical issues, do you have any comments?",NULL
21335,12,38,2/10/22 5:50 AM,Have all fluid levels been checked?,Yes
21335,12,38,2/10/22 5:50 AM,Are all tires within serviceable specs?,Yes
21335,12,38,2/10/22 5:50 AM,Is the lift gate operational and safe?,Yes
21335,12,38,2/10/22 5:50 AM,Any comments?,NULL
21335,12,38,2/10/22 5:50 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21332,12,23,2/10/22 5:18 AM,What is the vehicle number?,13075
21332,12,23,2/10/22 5:18 AM,What is the mileage of the vehicle?,59220
21332,12,23,2/10/22 5:18 AM,Has a vehicle inspection been performed?,Yes
21332,12,23,2/10/22 5:18 AM,Is the vehicle free of engine and mechanical issues?,Yes
21332,12,23,2/10/22 5:18 AM,"If engine or mechanical issues, do you have any comments?",NULL
21332,12,23,2/10/22 5:18 AM,Have all fluid levels been checked?,Yes
21332,12,23,2/10/22 5:18 AM,Are all tires within serviceable specs?,Yes
21332,12,23,2/10/22 5:18 AM,Is the lift gate operational and safe?,Yes
21332,12,23,2/10/22 5:18 AM,Any comments?,NULL
21332,12,23,2/10/22 5:18 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21331,12,13,2/10/22 5:05 AM,What is the vehicle number?,12095
21331,12,13,2/10/22 5:05 AM,What is the mileage of the vehicle?,91300
21331,12,13,2/10/22 5:05 AM,Has a vehicle inspection been performed?,Yes
21331,12,13,2/10/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21331,12,13,2/10/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21331,12,13,2/10/22 5:05 AM,Have all fluid levels been checked?,Yes
21331,12,13,2/10/22 5:05 AM,Are all tires within serviceable specs?,Yes
21331,12,13,2/10/22 5:05 AM,Is the lift gate operational and safe?,Yes
21331,12,13,2/10/22 5:05 AM,Any comments?,NULL
21331,12,13,2/10/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21330,12,3,2/10/22 4:00 AM,What is the vehicle number?,12096
21330,12,3,2/10/22 4:00 AM,What is the mileage of the vehicle?,98889
21330,12,3,2/10/22 4:00 AM,Has a vehicle inspection been performed?,Yes
21330,12,3,2/10/22 4:00 AM,Is the vehicle free of engine and mechanical issues?,Yes
21330,12,3,2/10/22 4:00 AM,"If engine or mechanical issues, do you have any comments?",NULL
21330,12,3,2/10/22 4:00 AM,Have all fluid levels been checked?,Yes
21330,12,3,2/10/22 4:00 AM,Are all tires within serviceable specs?,Yes
21330,12,3,2/10/22 4:00 AM,Is the lift gate operational and safe?,Yes
21330,12,3,2/10/22 4:00 AM,Any comments?,NULL
21330,12,3,2/10/22 4:00 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21333,12,32,2/9/22 1:48 PM,What is the vehicle number?,14676
21333,12,32,2/9/22 1:48 PM,What is the mileage of the vehicle?,123969
21333,12,32,2/9/22 1:48 PM,Has a vehicle inspection been performed?,Yes
21333,12,32,2/9/22 1:48 PM,Is the vehicle free of engine and mechanical issues?,Yes
21333,12,32,2/9/22 1:48 PM,"If engine or mechanical issues, do you have any comments?",NULL
21333,12,32,2/9/22 1:48 PM,Have all fluid levels been checked?,Yes
21333,12,32,2/9/22 1:48 PM,Are all tires within serviceable specs?,Yes
21333,12,32,2/9/22 1:48 PM,Is the lift gate operational and safe?,Yes
21333,12,32,2/9/22 1:48 PM,Any comments?,NULL
21333,12,32,2/9/22 1:48 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21293,12,35,2/9/22 1:06 PM,What is the vehicle number?,11282
21293,12,35,2/9/22 1:06 PM,What is the mileage of the vehicle?,249144
21293,12,35,2/9/22 1:06 PM,Has a vehicle inspection been performed?,Yes
21293,12,35,2/9/22 1:06 PM,Is the vehicle free of engine and mechanical issues?,Yes
21293,12,35,2/9/22 1:06 PM,"If engine or mechanical issues, do you have any comments?",NULL
21293,12,35,2/9/22 1:06 PM,Have all fluid levels been checked?,Yes
21293,12,35,2/9/22 1:06 PM,Are all tires within serviceable specs?,Yes
21293,12,35,2/9/22 1:06 PM,Is the lift gate operational and safe?,Yes
21293,12,35,2/9/22 1:06 PM,Any comments?,NULL
21293,12,35,2/9/22 1:06 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21294,12,38,2/9/22 5:33 AM,What is the vehicle number?,12760
21294,12,38,2/9/22 5:33 AM,What is the mileage of the vehicle?,168422
21294,12,38,2/9/22 5:33 AM,Has a vehicle inspection been performed?,Yes
21294,12,38,2/9/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
21294,12,38,2/9/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",NULL
21294,12,38,2/9/22 5:33 AM,Have all fluid levels been checked?,Yes
21294,12,38,2/9/22 5:33 AM,Are all tires within serviceable specs?,Yes
