rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response,rl_Date
25924,15,56,7/14/22 3:47 PM,Any comments?,NULL,7/15/2022
25924,15,56,7/14/22 3:47 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",Yes,7/15/2022
25870,15,56,7/14/22 8:22 AM,What is the vehicle number?,13664,7/14/2022
25870,15,56,7/14/22 8:22 AM,What is the mileage of the vehicle?,166824,7/14/2022
25870,15,56,7/14/22 8:22 AM,Has a vehicle inspection been performed?,No,7/14/2022
25870,15,56,7/14/22 8:22 AM,Is the vehicle free of engine and mechanical issues?,No,7/14/2022
25870,15,56,7/14/22 8:22 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25870,15,56,7/14/22 8:22 AM,Have all fluid levels been checked?,No,7/14/2022
25870,15,56,7/14/22 8:22 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25870,15,56,7/14/22 8:22 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25870,15,56,7/14/22 8:22 AM,Any comments?,NULL,7/14/2022
25870,15,56,7/14/22 8:22 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25855,15,52,7/14/22 8:02 AM,What is the vehicle number?,12763,7/14/2022
25855,15,52,7/14/22 8:02 AM,What is the mileage of the vehicle?,4,7/14/2022
25855,15,52,7/14/22 8:02 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25855,15,52,7/14/22 8:02 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25855,15,52,7/14/22 8:02 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25855,15,52,7/14/22 8:02 AM,Have all fluid levels been checked?,Yes,7/14/2022
25855,15,52,7/14/22 8:02 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25855,15,52,7/14/22 8:02 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25855,15,52,7/14/22 8:02 AM,Any comments?,NULL,7/14/2022
25855,15,52,7/14/22 8:02 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25887,15,12,7/14/22 7:25 AM,What is the vehicle number?,3687,7/14/2022
25887,15,12,7/14/22 7:25 AM,What is the mileage of the vehicle?,134303,7/14/2022
25887,15,12,7/14/22 7:25 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25887,15,12,7/14/22 7:25 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25887,15,12,7/14/22 7:25 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25887,15,12,7/14/22 7:25 AM,Have all fluid levels been checked?,Yes,7/14/2022
25887,15,12,7/14/22 7:25 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25887,15,12,7/14/22 7:25 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25887,15,12,7/14/22 7:25 AM,Any comments?,NULL,7/14/2022
25887,15,12,7/14/22 7:25 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25872,15,50,7/14/22 6:21 AM,What is the vehicle number?,15469,7/14/2022
25872,15,50,7/14/22 6:21 AM,What is the mileage of the vehicle?,278878,7/14/2022
25872,15,50,7/14/22 6:21 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25872,15,50,7/14/22 6:21 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25872,15,50,7/14/22 6:21 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25872,15,50,7/14/22 6:21 AM,Have all fluid levels been checked?,Yes,7/14/2022
25872,15,50,7/14/22 6:21 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25872,15,50,7/14/22 6:21 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25872,15,50,7/14/22 6:21 AM,Any comments?,NULL,7/14/2022
25872,15,50,7/14/22 6:21 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25873,15,8060,7/14/22 5:45 AM,What is the vehicle number?,15677,7/14/2022
25873,15,8060,7/14/22 5:45 AM,What is the mileage of the vehicle?,173146,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25873,15,8060,7/14/22 5:45 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Have all fluid levels been checked?,Yes,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25873,15,8060,7/14/22 5:45 AM,Any comments?,NULL,7/14/2022
25873,15,8060,7/14/22 5:45 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25854,15,8040,7/14/22 5:27 AM,What is the vehicle number?,11176,7/14/2022
25854,15,8040,7/14/22 5:27 AM,What is the mileage of the vehicle?,50375,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25854,15,8040,7/14/22 5:27 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Have all fluid levels been checked?,Yes,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25854,15,8040,7/14/22 5:27 AM,Any comments?,NULL,7/14/2022
25854,15,8040,7/14/22 5:27 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25857,15,6,7/14/22 5:19 AM,What is the vehicle number?,13663,7/14/2022
25857,15,6,7/14/22 5:19 AM,What is the mileage of the vehicle?,152623,7/14/2022
25857,15,6,7/14/22 5:19 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25857,15,6,7/14/22 5:19 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25857,15,6,7/14/22 5:19 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25857,15,6,7/14/22 5:19 AM,Have all fluid levels been checked?,Yes,7/14/2022
25857,15,6,7/14/22 5:19 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25857,15,6,7/14/22 5:19 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25857,15,6,7/14/22 5:19 AM,Any comments?,liftgate barely moves and the drivers side doesn't lower all the way ,7/14/2022
25857,15,6,7/14/22 5:19 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25862,15,47,7/14/22 4:12 AM,What is the vehicle number?,13660,7/14/2022
25862,15,47,7/14/22 4:12 AM,What is the mileage of the vehicle?,173209,7/14/2022
25862,15,47,7/14/22 4:12 AM,Has a vehicle inspection been performed?,Yes,7/14/2022
25862,15,47,7/14/22 4:12 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25862,15,47,7/14/22 4:12 AM,"If engine or mechanical issues, do you have any comments?",n,7/14/2022
25862,15,47,7/14/22 4:12 AM,Have all fluid levels been checked?,Yes,7/14/2022
25862,15,47,7/14/22 4:12 AM,Are all tires within serviceable specs?,Yes,7/14/2022
25862,15,47,7/14/22 4:12 AM,Is the lift gate operational and safe?,Yes,7/14/2022
25862,15,47,7/14/22 4:12 AM,Any comments?,n,7/14/2022
25862,15,47,7/14/22 4:12 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25871,15,51,7/13/22 3:24 PM,What is the vehicle number?,1394,7/14/2022
25871,15,51,7/13/22 3:24 PM,What is the mileage of the vehicle?,284951,7/14/2022
25871,15,51,7/13/22 3:24 PM,Has a vehicle inspection been performed?,Yes,7/14/2022
25871,15,51,7/13/22 3:24 PM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25871,15,51,7/13/22 3:24 PM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25871,15,51,7/13/22 3:24 PM,Have all fluid levels been checked?,Yes,7/14/2022
25871,15,51,7/13/22 3:24 PM,Are all tires within serviceable specs?,Yes,7/14/2022
25871,15,51,7/13/22 3:24 PM,Is the lift gate operational and safe?,Yes,7/14/2022
25871,15,51,7/13/22 3:24 PM,Any comments?,NULL,7/14/2022
25871,15,51,7/13/22 3:24 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25853,15,8010,7/13/22 2:23 PM,What is the vehicle number?,11263,7/14/2022
25853,15,8010,7/13/22 2:23 PM,What is the mileage of the vehicle?,36395,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Has a vehicle inspection been performed?,Yes,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Is the vehicle free of engine and mechanical issues?,Yes,7/14/2022
25853,15,8010,7/13/22 2:23 PM,"If engine or mechanical issues, do you have any comments?",NULL,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Have all fluid levels been checked?,Yes,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Are all tires within serviceable specs?,Yes,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Is the lift gate operational and safe?,Yes,7/14/2022
25853,15,8010,7/13/22 2:23 PM,Any comments?,NULL,7/14/2022
25853,15,8010,7/13/22 2:23 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/14/2022
25845,15,56,7/13/22 8:39 AM,What is the vehicle number?,13664,7/13/2022
25845,15,56,7/13/22 8:39 AM,What is the mileage of the vehicle?,1,7/13/2022
25845,15,56,7/13/22 8:39 AM,Has a vehicle inspection been performed?,No,7/13/2022
25845,15,56,7/13/22 8:39 AM,Is the vehicle free of engine and mechanical issues?,No,7/13/2022
25845,15,56,7/13/22 8:39 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/13/2022
25845,15,56,7/13/22 8:39 AM,Have all fluid levels been checked?,No,7/13/2022
25845,15,56,7/13/22 8:39 AM,Are all tires within serviceable specs?,No,7/13/2022
25845,15,56,7/13/22 8:39 AM,Is the lift gate operational and safe?,No,7/13/2022
25845,15,56,7/13/22 8:39 AM,Any comments?,NULL,7/13/2022
25845,15,56,7/13/22 8:39 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/13/2022
25813,15,52,7/13/22 8:02 AM,What is the vehicle number?,22763,7/13/2022
25813,15,52,7/13/22 8:02 AM,What is the mileage of the vehicle?,139440,7/13/2022
25813,15,52,7/13/22 8:02 AM,Has a vehicle inspection been performed?,Yes,7/13/2022
25813,15,52,7/13/22 8:02 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/13/2022
25813,15,52,7/13/22 8:02 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/13/2022
25813,15,52,7/13/22 8:02 AM,Have all fluid levels been checked?,Yes,7/13/2022
25813,15,52,7/13/22 8:02 AM,Are all tires within serviceable specs?,Yes,7/13/2022
25813,15,52,7/13/22 8:02 AM,Is the lift gate operational and safe?,Yes,7/13/2022
25813,15,52,7/13/22 8:02 AM,Any comments?,NULL,7/13/2022
25813,15,52,7/13/22 8:02 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/13/2022
25851,15,12,7/13/22 7:42 AM,What is the vehicle number?,3687,7/13/2022
25851,15,12,7/13/22 7:42 AM,What is the mileage of the vehicle?,134233,7/13/2022
25851,15,12,7/13/22 7:42 AM,Has a vehicle inspection been performed?,Yes,7/13/2022
25851,15,12,7/13/22 7:42 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/13/2022
25851,15,12,7/13/22 7:42 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/13/2022
25851,15,12,7/13/22 7:42 AM,Have all fluid levels been checked?,Yes,7/13/2022
25851,15,12,7/13/22 7:42 AM,Are all tires within serviceable specs?,Yes,7/13/2022
25851,15,12,7/13/22 7:42 AM,Is the lift gate operational and safe?,Yes,7/13/2022
25851,15,12,7/13/22 7:42 AM,Any comments?,NULL,7/13/2022
25851,15,12,7/13/22 7:42 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/13/2022
25812,15,50,7/13/22 6:42 AM,What is the vehicle number?,15469,7/13/2022
25812,15,50,7/13/22 6:42 AM,What is the mileage of the vehicle?,278811,7/13/2022
25812,15,50,7/13/22 6:42 AM,Has a vehicle inspection been performed?,Yes,7/13/2022
25812,15,50,7/13/22 6:42 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/13/2022
25812,15,50,7/13/22 6:42 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/13/2022
25812,15,50,7/13/22 6:42 AM,Have all fluid levels been checked?,Yes,7/13/2022
25812,15,50,7/13/22 6:42 AM,Are all tires within serviceable specs?,Yes,7/13/2022
25812,15,50,7/13/22 6:42 AM,Is the lift gate operational and safe?,Yes,7/13/2022
25812,15,50,7/13/22 6:42 AM,Any comments?,NULL,7/13/2022
25812,15,50,7/13/22 6:42 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/13/2022
25819,15,8040,7/13/22 5:40 AM,What is the vehicle number?,11176,7/13/2022
25819,15,8040,7/13/22 5:40 AM,What is the mileage of the vehicle?,50279,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Has a vehicle inspection been performed?,Yes,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/13/2022
25819,15,8040,7/13/22 5:40 AM,"If engine or mechanical issues, do you have any comments?",NULL,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Have all fluid levels been checked?,Yes,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Are all tires within serviceable specs?,Yes,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Is the lift gate operational and safe?,Yes,7/13/2022
25819,15,8040,7/13/22 5:40 AM,Any comments?,NULL,7/13/2022
25819,15,8040,7/13/22 5:40 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,7/13/2022
25816,15,51,7/13/22 5:19 AM,What is the vehicle number?,13661,7/13/2022
25816,15,51,7/13/22 5:19 AM,What is the mileage of the vehicle?,146780,7/13/2022
25816,15,51,7/13/22 5:19 AM,Has a vehicle inspection been performed?,Yes,7/13/2022
25816,15,51,7/13/22 5:19 AM,Is the vehicle free of engine and mechanical issues?,Yes,7/13/2022
25816,15,51,7/13/22 5:19 AM,"If engine or mechanical issues, do you have any comments?",no,7/13/2022
